År;Läkemedel;Region;Kön;Ålder;Patienter/1000 invånare
2007;C02AC02 Guanfacin;Värmland;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Värmland;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Värmland;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Värmland;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Örebro;Män;0-4;0
2007;C02AC02 Guanfacin;Örebro;Män;5-9;0
2007;C02AC02 Guanfacin;Örebro;Män;10-14;0
2007;C02AC02 Guanfacin;Örebro;Män;15-19;0
2007;C02AC02 Guanfacin;Örebro;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Örebro;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Örebro;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Örebro;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Örebro;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Örebro;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Örebro;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Örebro;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Västmanland;Män;0-4;0
2007;C02AC02 Guanfacin;Västmanland;Män;5-9;0
2007;C02AC02 Guanfacin;Västmanland;Män;10-14;0
2007;C02AC02 Guanfacin;Västmanland;Män;15-19;0
2007;C02AC02 Guanfacin;Västmanland;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Västmanland;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Västmanland;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Västmanland;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Västmanland;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Västmanland;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Västmanland;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Västmanland;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Dalarna;Män;0-4;0
2007;C02AC02 Guanfacin;Dalarna;Män;5-9;0
2007;C02AC02 Guanfacin;Dalarna;Män;10-14;0
2007;C02AC02 Guanfacin;Dalarna;Män;15-19;0
2007;C02AC02 Guanfacin;Dalarna;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Dalarna;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Dalarna;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Dalarna;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Dalarna;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Dalarna;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Dalarna;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Dalarna;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Gävleborg;Män;0-4;0
2007;C02AC02 Guanfacin;Gävleborg;Män;5-9;0
2007;C02AC02 Guanfacin;Gävleborg;Män;10-14;0
2007;C02AC02 Guanfacin;Gävleborg;Män;15-19;0
2007;C02AC02 Guanfacin;Gävleborg;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Gävleborg;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Gävleborg;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Gävleborg;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Gävleborg;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Gävleborg;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Gävleborg;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Gävleborg;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Västernorrland;Män;0-4;0
2007;C02AC02 Guanfacin;Västernorrland;Män;5-9;0
2007;C02AC02 Guanfacin;Västernorrland;Män;10-14;0
2007;C02AC02 Guanfacin;Västernorrland;Män;15-19;0
2007;C02AC02 Guanfacin;Västernorrland;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Västernorrland;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Västernorrland;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Västernorrland;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Västernorrland;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Västernorrland;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Västernorrland;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Västernorrland;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Män;0-4;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Män;5-9;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Män;10-14;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Män;15-19;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Västerbotten;Män;0-4;0
2007;C02AC02 Guanfacin;Västerbotten;Män;5-9;0
2007;C02AC02 Guanfacin;Västerbotten;Män;10-14;0
2007;C02AC02 Guanfacin;Västerbotten;Män;15-19;0
2007;C02AC02 Guanfacin;Västerbotten;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Västerbotten;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Västerbotten;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Västerbotten;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Västerbotten;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Västerbotten;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Västerbotten;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Västerbotten;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Norrbotten;Män;0-4;0
2007;C02AC02 Guanfacin;Norrbotten;Män;5-9;0
2007;C02AC02 Guanfacin;Norrbotten;Män;10-14;0
2007;C02AC02 Guanfacin;Norrbotten;Män;15-19;0
2007;C02AC02 Guanfacin;Norrbotten;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Norrbotten;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Norrbotten;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Norrbotten;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Norrbotten;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Norrbotten;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Norrbotten;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Norrbotten;Båda könen;15-19;0
2007;C02AC02 Guanfacin;Riket;Män;0-4;0
2007;C02AC02 Guanfacin;Riket;Män;5-9;0
2007;C02AC02 Guanfacin;Riket;Män;10-14;0
2007;C02AC02 Guanfacin;Riket;Män;15-19;0
2007;C02AC02 Guanfacin;Riket;Kvinnor;0-4;0
2007;C02AC02 Guanfacin;Riket;Kvinnor;5-9;0
2007;C02AC02 Guanfacin;Riket;Kvinnor;10-14;0
2007;C02AC02 Guanfacin;Riket;Kvinnor;15-19;0
2007;C02AC02 Guanfacin;Riket;Båda könen;0-4;0
2007;C02AC02 Guanfacin;Riket;Båda könen;5-9;0
2007;C02AC02 Guanfacin;Riket;Båda könen;10-14;0
2007;C02AC02 Guanfacin;Riket;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Stockholm;Män;0-4;0
2008;C02AC02 Guanfacin;Stockholm;Män;5-9;0
2008;C02AC02 Guanfacin;Stockholm;Män;10-14;0
2008;C02AC02 Guanfacin;Stockholm;Män;15-19;0
2008;C02AC02 Guanfacin;Stockholm;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Stockholm;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Stockholm;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Stockholm;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Stockholm;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Stockholm;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Stockholm;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Stockholm;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Uppsala;Män;0-4;0
2008;C02AC02 Guanfacin;Uppsala;Män;5-9;0
2008;C02AC02 Guanfacin;Uppsala;Män;10-14;0
2008;C02AC02 Guanfacin;Uppsala;Män;15-19;0
2008;C02AC02 Guanfacin;Uppsala;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Uppsala;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Uppsala;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Uppsala;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Uppsala;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Uppsala;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Uppsala;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Uppsala;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Södermanland;Män;0-4;0
2008;C02AC02 Guanfacin;Södermanland;Män;5-9;0
2008;C02AC02 Guanfacin;Södermanland;Män;10-14;0
2008;C02AC02 Guanfacin;Södermanland;Män;15-19;0
2008;C02AC02 Guanfacin;Södermanland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Södermanland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Södermanland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Södermanland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Södermanland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Södermanland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Södermanland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Södermanland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Östergötland;Män;0-4;0
2008;C02AC02 Guanfacin;Östergötland;Män;5-9;0
2008;C02AC02 Guanfacin;Östergötland;Män;10-14;0
2008;C02AC02 Guanfacin;Östergötland;Män;15-19;0
2008;C02AC02 Guanfacin;Östergötland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Östergötland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Östergötland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Östergötland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Östergötland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Östergötland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Östergötland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Östergötland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Jönköping;Män;0-4;0
2008;C02AC02 Guanfacin;Jönköping;Män;5-9;0
2008;C02AC02 Guanfacin;Jönköping;Män;10-14;0
2008;C02AC02 Guanfacin;Jönköping;Män;15-19;0
2008;C02AC02 Guanfacin;Jönköping;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Jönköping;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Jönköping;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Jönköping;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Jönköping;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Jönköping;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Jönköping;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Jönköping;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Kronoberg;Män;0-4;0
2008;C02AC02 Guanfacin;Kronoberg;Män;5-9;0
2008;C02AC02 Guanfacin;Kronoberg;Män;10-14;0
2008;C02AC02 Guanfacin;Kronoberg;Män;15-19;0
2008;C02AC02 Guanfacin;Kronoberg;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Kronoberg;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Kronoberg;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Kronoberg;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Kronoberg;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Kronoberg;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Kronoberg;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Kronoberg;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Kalmar;Män;0-4;0
2008;C02AC02 Guanfacin;Kalmar;Män;5-9;0
2008;C02AC02 Guanfacin;Kalmar;Män;10-14;0
2008;C02AC02 Guanfacin;Kalmar;Män;15-19;0
2008;C02AC02 Guanfacin;Kalmar;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Kalmar;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Kalmar;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Kalmar;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Kalmar;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Kalmar;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Kalmar;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Kalmar;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Gotland;Män;0-4;0
2008;C02AC02 Guanfacin;Gotland;Män;5-9;0
2008;C02AC02 Guanfacin;Gotland;Män;10-14;0
2008;C02AC02 Guanfacin;Gotland;Män;15-19;0
2008;C02AC02 Guanfacin;Gotland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Gotland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Gotland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Gotland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Gotland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Gotland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Gotland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Gotland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Blekinge;Män;0-4;0
2008;C02AC02 Guanfacin;Blekinge;Män;5-9;0
2008;C02AC02 Guanfacin;Blekinge;Män;10-14;0
2008;C02AC02 Guanfacin;Blekinge;Män;15-19;0
2008;C02AC02 Guanfacin;Blekinge;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Blekinge;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Blekinge;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Blekinge;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Blekinge;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Blekinge;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Blekinge;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Blekinge;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Skåne;Män;0-4;0
2008;C02AC02 Guanfacin;Skåne;Män;5-9;0
2008;C02AC02 Guanfacin;Skåne;Män;10-14;0
2008;C02AC02 Guanfacin;Skåne;Män;15-19;0
2008;C02AC02 Guanfacin;Skåne;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Skåne;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Skåne;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Skåne;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Skåne;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Skåne;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Skåne;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Skåne;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Halland;Män;0-4;0
2008;C02AC02 Guanfacin;Halland;Män;5-9;0
2008;C02AC02 Guanfacin;Halland;Män;10-14;0
2008;C02AC02 Guanfacin;Halland;Män;15-19;0
2008;C02AC02 Guanfacin;Halland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Halland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Halland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Halland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Halland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Halland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Halland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Halland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Västra Götaland;Män;0-4;0
2008;C02AC02 Guanfacin;Västra Götaland;Män;5-9;0
2008;C02AC02 Guanfacin;Västra Götaland;Män;10-14;0
2008;C02AC02 Guanfacin;Västra Götaland;Män;15-19;0
2008;C02AC02 Guanfacin;Västra Götaland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Västra Götaland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Västra Götaland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Västra Götaland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Västra Götaland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Västra Götaland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Västra Götaland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Västra Götaland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Värmland;Män;0-4;0
2008;C02AC02 Guanfacin;Värmland;Män;5-9;0
2008;C02AC02 Guanfacin;Värmland;Män;10-14;0
2008;C02AC02 Guanfacin;Värmland;Män;15-19;0
2008;C02AC02 Guanfacin;Värmland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Värmland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Värmland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Värmland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Värmland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Värmland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Värmland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Värmland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Örebro;Män;0-4;0
2008;C02AC02 Guanfacin;Örebro;Män;5-9;0
2008;C02AC02 Guanfacin;Örebro;Män;10-14;0
2008;C02AC02 Guanfacin;Örebro;Män;15-19;0
2008;C02AC02 Guanfacin;Örebro;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Örebro;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Örebro;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Örebro;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Örebro;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Örebro;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Örebro;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Örebro;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Västmanland;Män;0-4;0
2008;C02AC02 Guanfacin;Västmanland;Män;5-9;0
2008;C02AC02 Guanfacin;Västmanland;Män;10-14;0
2008;C02AC02 Guanfacin;Västmanland;Män;15-19;0
2008;C02AC02 Guanfacin;Västmanland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Västmanland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Västmanland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Västmanland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Västmanland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Västmanland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Västmanland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Västmanland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Dalarna;Män;0-4;0
2008;C02AC02 Guanfacin;Dalarna;Män;5-9;0
2008;C02AC02 Guanfacin;Dalarna;Män;10-14;0
2008;C02AC02 Guanfacin;Dalarna;Män;15-19;0
2008;C02AC02 Guanfacin;Dalarna;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Dalarna;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Dalarna;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Dalarna;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Dalarna;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Dalarna;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Dalarna;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Dalarna;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Gävleborg;Män;0-4;0
2008;C02AC02 Guanfacin;Gävleborg;Män;5-9;0
2008;C02AC02 Guanfacin;Gävleborg;Män;10-14;0
2008;C02AC02 Guanfacin;Gävleborg;Män;15-19;0
2008;C02AC02 Guanfacin;Gävleborg;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Gävleborg;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Gävleborg;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Gävleborg;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Gävleborg;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Gävleborg;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Gävleborg;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Gävleborg;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Västernorrland;Män;0-4;0
2008;C02AC02 Guanfacin;Västernorrland;Män;5-9;0
2008;C02AC02 Guanfacin;Västernorrland;Män;10-14;0
2008;C02AC02 Guanfacin;Västernorrland;Män;15-19;0
2008;C02AC02 Guanfacin;Västernorrland;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Västernorrland;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Västernorrland;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Västernorrland;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Västernorrland;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Västernorrland;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Västernorrland;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Västernorrland;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Män;0-4;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Män;5-9;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Män;10-14;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Män;15-19;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Västerbotten;Män;0-4;0
2008;C02AC02 Guanfacin;Västerbotten;Män;5-9;0
2008;C02AC02 Guanfacin;Västerbotten;Män;10-14;0
2008;C02AC02 Guanfacin;Västerbotten;Män;15-19;0
2008;C02AC02 Guanfacin;Västerbotten;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Västerbotten;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Västerbotten;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Västerbotten;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Västerbotten;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Västerbotten;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Västerbotten;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Västerbotten;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Norrbotten;Män;0-4;0
2008;C02AC02 Guanfacin;Norrbotten;Män;5-9;0
2008;C02AC02 Guanfacin;Norrbotten;Män;10-14;0
2008;C02AC02 Guanfacin;Norrbotten;Män;15-19;0
2008;C02AC02 Guanfacin;Norrbotten;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Norrbotten;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Norrbotten;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Norrbotten;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Norrbotten;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Norrbotten;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Norrbotten;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Norrbotten;Båda könen;15-19;0
2008;C02AC02 Guanfacin;Riket;Män;0-4;0
2008;C02AC02 Guanfacin;Riket;Män;5-9;0
2008;C02AC02 Guanfacin;Riket;Män;10-14;0
2008;C02AC02 Guanfacin;Riket;Män;15-19;0
2008;C02AC02 Guanfacin;Riket;Kvinnor;0-4;0
2008;C02AC02 Guanfacin;Riket;Kvinnor;5-9;0
2008;C02AC02 Guanfacin;Riket;Kvinnor;10-14;0
2008;C02AC02 Guanfacin;Riket;Kvinnor;15-19;0
2008;C02AC02 Guanfacin;Riket;Båda könen;0-4;0
2008;C02AC02 Guanfacin;Riket;Båda könen;5-9;0
2008;C02AC02 Guanfacin;Riket;Båda könen;10-14;0
2008;C02AC02 Guanfacin;Riket;Båda könen;15-19;0
2009;C02AC02 Guanfacin;Stockholm;Män;0-4;0
2009;C02AC02 Guanfacin;Stockholm;Män;5-9;0
2009;C02AC02 Guanfacin;Stockholm;Män;10-14;0
2009;C02AC02 Guanfacin;Stockholm;Män;15-19;0
2009;C02AC02 Guanfacin;Stockholm;Kvinnor;0-4;0
2009;C02AC02 Guanfacin;Stockholm;Kvinnor;5-9;0
2009;C02AC02 Guanfacin;Stockholm;Kvinnor;10-14;0
2009;C02AC02 Guanfacin;Stockholm;Kvinnor;15-19;0
2009;C02AC02 Guanfacin;Stockholm;Båda könen;0-4;0
2009;C02AC02 Guanfacin;Stockholm;Båda könen;5-9;0
2009;C02AC02 Guanfacin;Stockholm;Båda könen;10-14;0
2009;C02AC02 Guanfacin;Stockholm;Båda könen;15-19;0
2009;C02AC02 Guanfacin;Uppsala;Män;0-4;0
2009;C02AC02 Guanfacin;Uppsala;Män;5-9;0
2009;C02AC02 Guanfacin;Uppsala;Män;10-14;0
2009;C02AC02 Guanfacin;Uppsala;Män;15-19;0
2009;C02AC02 Guanfacin;Uppsala;Kvinnor;0-4;0
2009;C02AC02 Guanfacin;Uppsala;Kvinnor;5-9;0
2009;C02AC02 Guanfacin;Uppsala;Kvinnor;10-14;0
2009;C02AC02 Guanfacin;Uppsala;Kvinnor;15-19;0
2009;C02AC02 Guanfacin;Uppsala;Båda könen;0-4;0
2009;C02AC02 Guanfacin;Uppsala;Båda könen;5-9;0
2009;C02AC02 Guanfacin;Uppsala;Båda könen;10-14;0
2009;C02AC02 Guanfacin;Uppsala;Båda könen;15-19;0
2009;C02AC02 Guanfacin;Södermanland;Män;0-4;0
2009;C02AC02 Guanfacin;Södermanland;Män;5-9;0
2009;C02AC02 Guanfacin;Södermanland;Män;10-14;0
2009;C02AC02 Guanfacin;Södermanland;Män;15-19;0
2009;C02AC02 Guanfacin;Södermanland;Kvinnor;0-4;0
2009;C02AC02 Guanfacin;Södermanland;Kvinnor;5-9;0
2009;C02AC02 Guanfacin;Södermanland;Kvinnor;10-14;0
2009;C02AC02 Guanfacin;Södermanland;Kvinnor;15-19;0
2009;C02AC02 Guanfacin;Södermanland;Båda könen;0-4;0
2009;C02AC02 Guanfacin;Södermanland;Båda könen;5-9;0
2009;C02AC02 Guanfacin;Södermanland;Båda könen;10-14;0
2009;C02AC02 Guanfacin;Södermanland;Båda könen;15-19;0
2009;C02AC02 Guanfacin;Östergötland;Män;0-4;0
2009;C02AC02 Guanfacin;Östergötland;Män;5-9;0
